[INFO ] 2019-05-07 17:34:31,520 [Thread-1] Destroying singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@5a8fb312: defining beans [messageSource,adunaAppVersion,adunaAppConfig,adunaWebappNavigation,adunaWebappCommonValuesInserter,adunaWebappMessageInserter,adunaWebappNavigationInserter,filenameViewController,viewResolver,adunaWebappSystemUrlMapping,adunaWebappSystemOverviewController,adunaWebappLoggingOverviewController,adunaWebappSystemInfoController,openrdfRepositoryManager,scopedTarget.openrdfRepositoryInterceptor,openrdfRepositoryInterceptor,openrdfProtocolUrlMapping,openrdfRepositoryListUrlMapping,openrdfRepositoryUrlMapping,openrdfServerHomeUrlMapping,openrdfHandlerExceptionResolver,openrdfProtocolController,openrdfRepositoryListController,openrdfRepositoryController,openrdfRepositoryContextsController,openrdfRepositoryNamespacesController,openrdfRepositoryNamespaceController,openrdfRepositorySizeController,openrdfRepositoryStatementsController,openrdfRepositoryGraphController]; root of factory hierarchy
[INFO ] 2019-05-07 17:34:58,961 [main] Logback logging API implementation is configured.
[INFO ] 2019-05-07 17:35:04,222 [main] FrameworkServlet 'openrdf-http-server': initialization completed in 10597 ms
[INFO ] 2019-05-07 17:37:15,895 [repositories/kiln] Client sent bad request (404): Unknown repository: kiln
[INFO ] 2019-05-07 18:50:44,522 [repositories/kiln] Client sent bad request (404): Unknown repository: kiln
[INFO ] 2019-05-07 19:18:26,954 [repositories/kiln] Client sent bad request (404): Unknown repository: kiln
[INFO ] 2019-05-07 19:41:07,432 [repositories/kiln] Client sent bad request (404): Unknown repository: kiln
[INFO ] 2019-05-07 20:17:23,321 [Thread-1] Closing org.springframework.web.context.support.XmlWebApplicationContext@70b9cdcc: display name [WebApplicationContext for namespace 'openrdf-http-server-servlet']; startup date [Tue May 07 17:34:53 GET 2019]; root of context hierarchy
[INFO ] 2019-05-07 20:17:23,323 [Thread-1] Destroying singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@5a8fb312: defining beans [messageSource,adunaAppVersion,adunaAppConfig,adunaWebappNavigation,adunaWebappCommonValuesInserter,adunaWebappMessageInserter,adunaWebappNavigationInserter,filenameViewController,viewResolver,adunaWebappSystemUrlMapping,adunaWebappSystemOverviewController,adunaWebappLoggingOverviewController,adunaWebappSystemInfoController,openrdfRepositoryManager,scopedTarget.openrdfRepositoryInterceptor,openrdfRepositoryInterceptor,openrdfProtocolUrlMapping,openrdfRepositoryListUrlMapping,openrdfRepositoryUrlMapping,openrdfServerHomeUrlMapping,openrdfHandlerExceptionResolver,openrdfProtocolController,openrdfRepositoryListController,openrdfRepositoryController,openrdfRepositoryContextsController,openrdfRepositoryNamespacesController,openrdfRepositoryNamespaceController,openrdfRepositorySizeController,openrdfRepositoryStatementsController,openrdfRepositoryGraphController]; root of factory hierarchy
[INFO ] 2019-05-07 20:17:36,321 [main] Logback logging API implementation is configured.
[INFO ] 2019-05-07 20:17:36,586 [main] FrameworkServlet 'openrdf-http-server': initialization completed in 605 ms
[INFO ] 2019-05-07 20:34:17,208 [Thread-1] Closing org.springframework.web.context.support.XmlWebApplicationContext@70b9cdcc: display name [WebApplicationContext for namespace 'openrdf-http-server-servlet']; startup date [Tue May 07 20:17:35 GET 2019]; root of context hierarchy
[INFO ] 2019-05-07 20:34:17,209 [Thread-1] Destroying singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@5a8fb312: defining beans [messageSource,adunaAppVersion,adunaAppConfig,adunaWebappNavigation,adunaWebappCommonValuesInserter,adunaWebappMessageInserter,adunaWebappNavigationInserter,filenameViewController,viewResolver,adunaWebappSystemUrlMapping,adunaWebappSystemOverviewController,adunaWebappLoggingOverviewController,adunaWebappSystemInfoController,openrdfRepositoryManager,scopedTarget.openrdfRepositoryInterceptor,openrdfRepositoryInterceptor,openrdfProtocolUrlMapping,openrdfRepositoryListUrlMapping,openrdfRepositoryUrlMapping,openrdfServerHomeUrlMapping,openrdfHandlerExceptionResolver,openrdfProtocolController,openrdfRepositoryListController,openrdfRepositoryController,openrdfRepositoryContextsController,openrdfRepositoryNamespacesController,openrdfRepositoryNamespaceController,openrdfRepositorySizeController,openrdfRepositoryStatementsController,openrdfRepositoryGraphController]; root of factory hierarchy
[INFO ] 2019-05-07 20:34:30,424 [main] Logback logging API implementation is configured.
[INFO ] 2019-05-07 20:34:30,749 [main] FrameworkServlet 'openrdf-http-server': initialization completed in 667 ms
[INFO ] 2019-05-07 20:37:56,055 [repositories/kiln] Client sent bad request (404): Unknown repository: kiln
[INFO ] 2019-05-07 20:38:01,283 [repositories/kiln] Client sent bad request (404): Unknown repository: kiln
[INFO ] 2019-05-07 20:39:07,274 [repositories/kiln] Client sent bad request (404): Unknown repository: kiln
[INFO ] 2019-05-07 20:39:08,971 [repositories/kiln] Client sent bad request (404): Unknown repository: kiln
[INFO ] 2019-05-07 20:39:30,327 [repositories/kiln] Client sent bad request (404): Unknown repository: kiln
[INFO ] 2019-05-07 20:39:30,340 [repositories/kiln] Client sent bad request (404): Unknown repository: kiln
[INFO ] 2019-05-07 20:39:30,349 [repositories/kiln] Client sent bad request (404): Unknown repository: kiln
[INFO ] 2019-05-07 20:39:30,357 [repositories/kiln] Client sent bad request (404): Unknown repository: kiln
[INFO ] 2019-05-07 20:39:30,365 [repositories/kiln] Client sent bad request (404): Unknown repository: kiln
[INFO ] 2019-05-07 20:39:30,374 [repositories/kiln] Client sent bad request (404): Unknown repository: kiln
[INFO ] 2019-05-07 20:39:30,382 [repositories/kiln] Client sent bad request (404): Unknown repository: kiln
[INFO ] 2019-05-07 20:39:30,388 [repositories/kiln] Client sent bad request (404): Unknown repository: kiln
[INFO ] 2019-05-07 20:39:30,397 [repositories/kiln] Client sent bad request (404): Unknown repository: kiln
[INFO ] 2019-05-07 20:39:30,405 [repositories/kiln] Client sent bad request (404): Unknown repository: kiln
[INFO ] 2019-05-07 20:39:30,412 [repositories/kiln] Client sent bad request (404): Unknown repository: kiln
